33.5814339,-111.87953529999999
33.3785429,-111.8935973
33.5982852,-111.9774756
35.442787466599995,-80.8573662713
45.474623,-73.444312
33.5910441,-111.79723840000001
36.2093195,-115.2566004
36.1378447,-115.1654364
43.881253066099994,-79.4400465488
33.303938300000006,-111.98427749999999
40.5202537,-79.8430358
36.16376470000001,-115.16212240000002
40.4652688,-79.9656538
36.159355,-115.1376465
45.461292,-73.6222564
36.2340676,-115.16137069999999
45.49936029999999,-73.5761091
33.42047410000001,-111.94758490000001
35.138470899999994,-80.73503029999999
33.5386146,-112.047224
35.99873579999999,-115.15927179999998
33.3528264,-111.789027
36.056211600000005,-115.2463996
33.6128456478,-112.18502619200001
36.1271510816,-115.176375998
43.7673959,-79.4121987
36.1809428,-115.2413137
36.1514658645,-115.151553874
36.0729583423,-115.083754986
43.7088644792,-79.4435057386
43.7886967,-79.3928512
43.6094809,-79.6963442
41.48529129999999,-81.70662
43.167553000000005,-89.329094
43.0906288,-89.5240901
41.464585,-81.84518299999999
41.498545,-81.49396479999999
33.27574310000001,-111.79182560000001
45.4790419,-73.626397
33.2475188,-111.84309309999999
36.1863157,-115.11618419999999
33.5060071,-111.92740570000001
35.4002721,-80.6548882
33.6389494,-112.19602549999999
33.509615000000004,-112.07335900000001
33.4637559,-112.3690945
35.3207454,-80.7731064
33.2800321,-111.79558670000002
40.4387014,-79.992016
33.289149109200004,-111.975551294
33.1615264,-111.56510959999999
36.1509678,-115.24224609999999
45.525244,-73.582153
36.0045744884,-115.08342493299999
35.411312,-80.860086
33.583606,-111.92439499999999
35.432404,-80.823541
41.152431,-81.35801
45.482790146199996,-73.5751922387
48.7791536,9.1679496
36.0844736,-115.2974919
43.406984,-79.7381964
33.295714000000004,-111.88431499999999
33.6249232636,-111.97665830700001
35.999183,-115.204305
36.0219939,-115.08265779999999
33.6096704,-112.1825781
45.5254216,-73.60392879999999
33.388987,-111.61480300000001
43.5825247321,-79.6193143353
43.8428265,-79.3652666
41.426265,-81.73693
33.305824,-111.99131100000001
36.1033743,-115.16939620000001
55.9368944,-3.2082441000000004
48.748000000000005,9.16992
43.103744,-89.512697
36.1675261791,-115.13843502799999
40.4486860521,-79.9339957288
33.3939413,-111.8399527
43.653648700000005,-79.37356070000001
33.4962205,-111.96417279999999
43.8537675,-79.0552859
36.159527000000004,-115.24271399999999
48.8048363,9.2154156
40.4624772,-79.94997579999999
33.538523,-111.8578851
55.9489495,-3.1871732999999995
36.211152,-115.24878000000001
43.717824,-79.71774
41.389053999999994,-81.76225059999999
45.521978999999995,-73.5697069
40.3078239,-88.17265
36.0406189,-115.1174397
35.2128394437,-80.8588018672
33.4352284,-111.99782730000001
33.3985084,-111.8397433
36.125331,-115.137174
40.4591026,-79.91148359999998
33.584811200000004,-111.83377730000001
33.638592100000004,-112.16848590000002
33.452915535,-112.37695802
43.669298299999994,-79.30428549999999
43.868143599999996,-79.04886479999999
55.950294841899996,-3.2086641136000003
35.1757321,-80.88177440000001
43.2527126,-89.357434
